Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_Updated,Status_0,Status_1,Status_2,Status
171,1,141.4,0,0,1,0,1,18,0.0,0.0,1,False,False,True,2
9773,1,135.8,0,0,1,0,1,19,13.0,13.0,1,False,False,True,2
9500,1,127.5,0,0,1,0,1,18,14.485714285714286,14.58888888888889,1,False,False,True,2
9991,0,151.6,0,0,1,0,0,24,12.285714285714286,12.125,1,False,True,False,1
9500,1,121.4,0,1,1,0,0,28,13.375,13.5,1,False,True,False,1
9500,1,100.0,0,0,1,0,0,20,11.571428571428571,11.571428571428571,1,False,False,True,2
9500,1,131.5,0,0,1,0,1,19,12.657142857142857,12.657142857142857,1,False,False,True,2
9147,1,109.3,0,0,0,0,0,22,10.0,10.0,0,True,False,False,0
9238,1,127.9,0,0,1,0,0,19,13.714285714285714,13.166666666666666,1,False,False,True,2
9238,1,140.0,0,0,1,0,0,36,13.071428571428571,13.0,1,False,False,True,2
9003,1,160.0,0,0,1,0,1,19,15.333333333333334,14.0,1,False,False,True,2
9238,1,119.8,0,0,1,0,0,18,11.571428571428571,12.142857142857142,1,False,False,True,2
9991,0,153.0,0,0,0,0,0,40,0.0,0.0,0,True,False,False,0
9500,1,125.0,0,0,1,0,1,19,12.9,12.9,1,False,False,True,2
9500,1,103.7,0,0,1,0,0,38,13.126,13.126,1,False,True,False,1
9085,1,120.0,0,0,1,0,0,32,11.5,11.666666666666666,0,True,False,False,0
9853,1,146.0,0,0,1,0,0,19,10.333333333333334,11.8,1,False,True,False,1
9070,1,116.9,0,0,1,0,0,19,13.5,13.428571428571429,1,False,False,True,2
9147,1,117.9,0,0,1,0,0,35,0.0,0.0,0,True,False,False,0
9147,1,128.6,0,0,1,0,0,20,12.0,11.5,1,False,True,False,1
9853,1,135.0,0,0,1,0,0,29,11.142857142857142,11.375,1,False,False,True,2
9991,0,124.6,0,0,1,0,0,29,11.4,10.25,1,False,True,False,1
9500,1,124.0,0,0,1,0,1,19,12.771428571428572,12.771428571428572,1,False,True,False,1
9500,1,129.5,0,0,1,0,1,18,13.79857142857143,13.79857142857143,1,False,False,True,2
8014,0,111.3,0,1,0,0,0,25,13.333333333333334,13.5,1,False,False,True,2
8014,0,95.0,0,1,0,0,0,50,0.0,0.0,0,True,False,False,0
9147,1,131.8,0,0,1,0,0,24,11.357142857142858,12.846153846153848,0,True,False,False,0
9119,1,119.1,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0
9085,1,125.4,0,0,1,0,0,20,15.692307692307692,14.428571428571429,1,False,False,True,2
9003,1,140.7,0,1,1,0,1,20,15.052631578947368,14.538461538461538,1,False,False,True,2
9991,0,131.9,0,0,1,0,0,21,11.5,12.4,0,True,False,False,0
9238,1,124.0,0,1,1,1,0,28,11.0,10.0,1,False,True,False,1
9254,1,139.2,0,0,1,1,1,19,13.0,13.166666666666666,1,False,False,True,2
9500,1,121.8,0,0,1,1,1,18,12.93875,12.93875,1,False,False,True,2
171,1,132.9,0,0,1,1,0,22,0.0,0.0,1,False,False,True,2
9003,1,130.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0
9500,1,130.1,0,0,0,1,0,37,13.0,12.88,0,True,False,False,0
9500,1,124.5,0,0,0,1,0,38,12.18,11.8125,0,True,False,False,0
9670,1,162.3,0,0,1,1,0,36,11.333333333333334,11.4,0,True,False,False,0
9500,1,137.8,0,0,1,1,0,18,13.0,13.0,1,False,False,True,2
9670,1,119.5,0,0,0,1,0,19,0.0,0.0,0,True,False,False,0
9130,1,110.0,0,1,1,1,0,24,12.5,12.333333333333334,0,True,False,False,0
9238,1,105.0,0,0,1,1,0,20,11.0,12.166666666666666,1,False,False,True,2
171,1,142.8,0,0,1,1,0,21,0.0,0.0,0,True,False,False,0
9991,0,128.2,0,0,1,1,0,32,0.0,0.0,0,True,False,False,0
9991,0,120.0,0,0,1,1,0,39,0.0,10.0,0,True,False,False,0
9119,1,130.0,0,0,0,1,0,33,0.0,0.0,0,True,False,False,0
9670,1,121.7,0,0,1,1,1,20,12.4,10.75,1,False,False,True,2
9003,1,116.0,0,0,1,1,0,19,15.5,14.1,1,False,False,True,2
9991,0,133.2,0,0,0,1,0,43,11.5,10.8,0,True,False,False,0
9991,0,116.7,0,0,1,1,0,49,13.333333333333334,11.6,0,True,False,False,0
9773,1,126.4,0,0,1,1,1,18,12.666666666666666,13.5,1,False,False,True,2
9003,1,140.0,0,0,1,1,0,27,0.0,0.0,1,False,True,False,1
9147,1,120.3,0,0,1,1,1,19,12.6,13.6,0,True,False,False,0
9070,1,118.0,0,1,1,1,1,45,13.5,0.0,0,True,False,False,0
9670,1,149.5,0,0,0,1,0,19,13.0,13.0,1,False,False,True,2
9003,1,130.0,0,0,1,1,1,21,11.714285714285714,11.75,1,False,False,True,2
9670,1,126.3,0,0,1,1,1,18,12.166666666666666,13.0,1,False,False,True,2
9147,1,116.2,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
9254,1,126.0,0,0,0,1,0,29,0.0,0.0,0,True,False,False,0
9670,1,122.3,0,0,1,1,0,19,11.5,11.6,1,False,False,True,2
9147,1,119.5,0,0,1,1,1,18,11.25,12.25,1,False,True,False,1
9070,1,131.8,0,0,1,1,1,22,12.285714285714286,12.375,1,False,False,True,2
9500,1,130.7,0,0,1,1,1,18,12.718571428571428,12.805555555555555,0,True,False,False,0
9130,1,140.0,0,0,1,1,0,20,12.4,15.0,1,False,True,False,1
171,1,129.5,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0
9670,1,130.0,0,1,1,1,1,29,14.0,0.0,0,True,False,False,0
9670,1,114.0,0,0,1,1,0,29,11.666666666666666,11.25,0,True,False,False,0
9773,1,121.0,0,0,1,1,0,23,13.0,11.25,1,False,True,False,1
171,1,116.4,0,1,1,1,0,19,0.0,0.0,0,True,False,False,0
9119,1,121.7,0,0,1,1,0,18,0.0,12.0,0,True,False,False,0
9254,1,130.0,0,0,1,1,0,22,11.5,12.5,0,True,False,False,0
9991,0,120.0,0,1,1,1,0,34,11.714285714285714,11.5,0,True,False,False,0
9991,0,125.0,0,0,1,1,0,26,12.6,13.714285714285714,1,False,False,True,2
171,1,134.1,0,0,1,1,0,24,11.642857142857142,11.25,0,True,False,False,0
9670,1,149.5,0,0,1,1,1,17,14.875,13.428571428571429,1,False,False,True,2
9670,1,113.2,0,0,1,1,0,21,10.0,10.333333333333334,1,False,True,False,1
9991,0,146.0,0,0,1,1,0,34,14.2,14.6,1,False,True,False,1
9003,1,140.0,0,0,1,1,0,19,12.714285714285714,13.5,1,False,False,True,2
9003,1,162.4,0,1,0,1,0,49,11.6,11.2,0,True,False,False,0
9500,1,136.6,0,0,1,1,0,23,11.94,12.2,0,True,False,False,0
9119,1,111.0,0,0,1,1,0,18,11.6,14.2,0,True,False,False,0
9500,1,115.7,0,0,1,1,0,20,12.7,13.475,1,False,True,False,1
9670,1,105.7,0,0,1,1,0,19,13.333333333333334,13.8,1,False,False,True,2
9003,1,128.2,0,0,1,1,0,24,13.333333333333334,13.11111111111111,1,False,True,False,1
9147,1,137.0,0,0,1,1,0,18,13.4,15.0,1,False,False,True,2
9254,1,120.0,0,1,0,1,0,45,0.0,0.0,0,True,False,False,0
9991,0,120.5,0,0,1,1,0,30,11.0,0.0,0,True,False,False,0
9991,0,118.1,0,0,1,1,0,28,12.0,11.333333333333334,0,True,False,False,0
9991,0,139.0,0,0,1,1,0,40,0.0,0.0,0,True,False,False,0
9147,1,116.3,0,0,0,1,0,32,0.0,0.0,0,True,False,False,0
9254,1,120.5,0,0,1,1,0,19,12.5,10.25,0,True,False,False,0
9070,1,134.9,0,0,1,1,0,20,13.666666666666666,12.166666666666666,1,False,False,True,2
9119,1,123.0,0,0,1,1,0,18,10.0,0.0,0,True,False,False,0
9670,1,122.9,0,0,0,1,0,20,11.5,13.0,0,True,False,False,0
9991,0,140.0,0,0,1,1,0,39,12.25,12.75,1,False,True,False,1
9085,1,122.5,0,0,0,1,0,19,13.6,13.666666666666666,1,False,True,False,1
9991,0,121.5,0,0,1,1,0,38,10.5,11.333333333333334,1,False,True,False,1
9500,1,132.3,0,0,1,1,1,18,13.266666666666666,13.266666666666666,1,False,False,True,2
9500,1,131.5,0,0,1,1,1,18,12.5125,14.1875,1,False,False,True,2
9130,1,128.2,0,0,1,1,0,28,0.0,0.0,0,True,False,False,0
9670,1,148.0,0,0,0,1,0,31,0.0,0.0,0,True,False,False,0
9500,1,121.5,0,0,1,1,0,23,13.483333333333334,13.483333333333334,1,False,False,True,2
9500,1,135.4,0,0,1,1,0,21,12.565,12.16,1,False,True,False,1
9238,1,139.0,0,1,0,1,0,33,0.0,0.0,0,True,False,False,0
9147,1,113.4,0,0,1,1,0,22,13.0,11.666666666666666,0,True,False,False,0
9119,1,150.0,0,1,1,1,0,20,16.5,17.714285714285715,0,True,False,False,0
9670,1,122.0,0,1,1,1,0,19,13.166666666666666,13.2,1,False,True,False,1
9085,1,150.0,0,0,1,1,0,20,13.8,13.142857142857142,1,False,False,True,2
9254,1,119.3,0,0,1,1,0,25,11.166666666666666,11.8,1,False,True,False,1
9003,1,140.0,0,0,0,1,0,25,0.0,0.0,0,True,False,False,0
9070,1,125.0,0,0,1,1,0,19,12.666666666666666,12.142857142857142,1,False,True,False,1
9670,1,140.7,0,0,1,1,0,20,12.6,14.5,1,False,False,True,2
9500,1,100.0,0,0,1,1,0,33,13.06,0.0,1,False,True,False,1
9773,1,146.7,0,0,1,1,0,19,13.833333333333334,13.625,1,False,False,True,2
9130,1,96.0,0,0,1,1,0,31,0.0,0.0,0,True,False,False,0
9119,1,160.0,0,1,0,1,0,24,16.0,16.0,0,True,False,False,0
9119,1,130.0,0,1,0,1,0,23,0.0,0.0,0,True,False,False,0
9991,0,130.0,0,0,0,1,1,26,10.666666666666666,10.666666666666666,0,True,False,False,0
9070,1,140.0,0,0,1,1,0,38,14.5,14.5,1,False,False,True,2
9119,1,116.6,0,0,1,1,1,20,14.0,13.8,1,False,False,True,2
9119,1,120.5,0,0,1,1,0,20,13.333333333333334,13.571428571428571,1,False,False,True,2
9085,1,103.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0
9070,1,111.9,0,0,1,1,0,19,12.0,11.2,1,False,False,True,2
9119,1,148.7,0,0,1,1,0,18,16.2,16.0,1,False,False,True,2
9991,0,120.0,0,0,1,1,0,28,10.285714285714286,10.6,0,True,False,False,0
9119,1,125.7,0,0,1,1,0,18,0.0,0.0,1,False,True,False,1
9254,1,120.1,0,0,1,1,1,20,13.571428571428571,13.166666666666666,1,False,False,True,2
9130,1,127.8,0,0,1,1,0,18,14.285714285714286,14.857142857142858,1,False,False,True,2
9147,1,106.4,0,0,1,1,0,19,10.2,10.5,1,False,False,True,2
9500,1,100.0,0,1,1,1,0,24,10.25,10.25,0,True,False,False,0
9085,1,123.9,0,0,1,1,0,21,0.0,0.0,0,True,False,False,0
9670,1,139.5,0,0,1,1,1,20,14.833333333333334,14.833333333333334,1,False,False,True,2
9003,1,150.0,0,0,1,1,0,21,13.625,12.6,1,False,False,True,2
9556,1,139.8,0,1,1,1,0,24,12.271428571428572,13.657142857142857,1,False,False,True,2
9991,0,154.4,0,0,1,1,0,27,0.0,0.0,0,True,False,False,0
9147,1,115.5,0,1,0,1,0,19,12.5,10.5,1,False,True,False,1
8014,0,119.0,0,0,1,1,0,39,13.22222222222222,13.142857142857142,1,False,False,True,2
33,1,96.1,0,0,1,1,0,25,15.0,11.5,0,True,False,False,0
171,1,130.0,0,0,0,1,0,18,0.0,0.0,0,True,False,False,0
9070,1,128.8,0,0,1,1,0,19,13.166666666666666,13.0,1,False,False,True,2
9773,1,126.8,0,0,1,1,1,21,13.833333333333334,14.0,1,False,False,True,2
9991,0,130.0,0,0,1,1,0,27,0.0,0.0,0,True,False,False,0
9147,1,116.7,0,0,1,1,0,19,0.0,0.0,1,False,True,False,1
9500,1,125.5,0,0,1,1,0,18,13.154285714285717,13.154285714285717,1,False,True,False,1
9670,1,110.0,0,0,1,1,0,27,12.333333333333334,13.166666666666666,0,True,False,False,0
9773,1,133.7,0,1,1,1,0,18,13.0,11.8,0,True,False,False,0
9130,1,117.6,0,0,1,1,0,19,11.5,11.4,1,False,True,False,1
9003,1,140.0,0,0,1,1,0,19,13.25,12.0,0,True,False,False,0
9003,1,150.0,0,0,1,1,0,22,13.333333333333334,12.75,1,False,True,False,1
9238,1,133.7,0,0,1,0,0,18,13.5,12.166666666666666,1,False,False,True,2
9773,1,137.0,0,0,1,0,1,18,12.666666666666666,12.8,1,False,False,True,2
9147,1,128.2,0,0,1,0,0,23,15.090909090909092,14.5,0,True,False,False,0
171,1,129.2,0,1,0,1,0,20,0.0,0.0,0,True,False,False,0
9773,1,129.5,0,0,1,1,0,18,13.166666666666666,12.666666666666666,1,False,False,True,2
9773,1,129.6,0,0,1,1,0,18,12.833333333333334,12.833333333333334,1,False,False,True,2
9119,1,121.7,0,0,1,1,0,18,11.8,12.0,1,False,True,False,1
9773,1,141.8,0,0,1,1,0,20,11.833333333333334,12.166666666666666,1,False,False,True,2
9773,1,129.8,0,0,1,1,0,20,12.8,12.75,1,False,False,True,2
9070,1,106.0,0,0,1,1,0,21,11.8,11.0,0,True,False,False,0
171,1,121.6,0,0,1,1,0,22,0.0,0.0,1,False,True,False,1
9119,1,121.5,0,0,1,1,0,20,15.8,14.571428571428571,0,True,False,False,0
171,1,117.0,0,1,1,1,0,19,0.0,0.0,1,False,True,False,1
9119,1,130.0,0,0,1,1,0,19,12.5,11.6,1,False,True,False,1
9670,1,117.7,0,0,1,1,0,20,14.666666666666666,13.857142857142858,1,False,False,True,2
9085,1,140.0,0,0,1,1,0,19,12.5,12.0,0,True,False,False,0
9119,1,133.1,0,0,1,1,0,19,12.0,10.5,0,True,False,False,0
9119,1,100.0,0,1,1,1,0,24,13.142857142857142,11.833333333333334,1,False,True,False,1
9670,1,119.1,0,1,1,1,0,18,12.666666666666666,11.142857142857142,0,True,False,False,0
9119,1,129.8,0,0,0,1,1,18,15.0,14.2,1,False,True,False,1
9238,1,131.3,0,1,1,0,0,18,13.6,11.8,0,True,False,False,0
9773,1,136.7,0,0,1,0,0,18,12.5,13.833333333333334,1,False,False,True,2
9238,1,126.2,0,0,1,0,1,21,13.333333333333334,13.5,1,False,False,True,2
9085,1,109.6,0,0,1,0,0,18,12.25,11.0,0,True,False,False,0
9500,1,131.9,0,0,1,0,1,18,15.101428571428572,16.09375,1,False,False,True,2
9238,1,140.7,0,0,1,0,1,18,13.166666666666666,16.0,1,False,False,True,2
8014,0,120.7,0,0,1,0,0,23,11.0,0.0,0,True,False,False,0
9147,1,113.8,0,0,1,0,0,21,11.666666666666666,11.75,1,False,False,True,2
9238,1,121.0,0,0,1,0,0,20,10.0,13.0,1,False,True,False,1
8014,0,112.4,0,0,1,0,0,26,11.571428571428571,11.0,0,True,False,False,0
9773,1,131.0,0,0,1,0,1,18,12.166666666666666,11.2,1,False,True,False,1
171,1,142.7,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0
9670,1,125.5,0,0,0,0,1,19,13.833333333333334,14.285714285714286,1,False,False,True,2
9500,1,107.8,0,0,1,0,1,20,12.357142857142858,13.0,1,False,False,True,2
9773,1,110.4,0,1,0,0,0,19,12.166666666666666,10.333333333333334,0,True,False,False,0
9238,1,136.1,0,1,1,0,0,21,12.0,12.5,1,False,True,False,1
9254,1,138.3,0,0,1,0,0,33,12.416666666666666,13.0,1,False,False,True,2
9085,1,142.3,0,0,1,0,0,18,12.75,12.75,1,False,False,True,2
9500,1,145.0,0,0,1,0,0,21,14.933333333333334,14.933333333333334,1,False,False,True,2
9773,1,125.7,0,0,1,0,0,19,13.0,11.666666666666666,1,False,False,True,2
9853,1,108.0,0,1,0,0,0,33,12.857142857142858,12.666666666666666,1,False,True,False,1
9500,1,128.7,0,0,1,0,0,18,14.455000000000002,13.91,1,False,False,True,2
9670,1,128.0,0,0,1,0,1,18,14.0,13.285714285714286,1,False,False,True,2
9773,1,146.5,0,0,1,0,1,20,13.5,12.666666666666666,1,False,False,True,2
9254,1,106.1,0,0,0,0,0,20,0.0,0.0,0,True,False,False,0
8014,0,118.0,0,0,1,0,1,20,11.666666666666666,14.0,1,False,False,True,2
9085,1,117.0,0,0,1,0,1,19,12.0,13.333333333333334,1,False,False,True,2
9238,1,115.4,0,0,1,0,1,19,11.714285714285714,11.833333333333334,1,False,False,True,2
9238,1,117.0,0,0,1,0,0,21,12.666666666666666,12.428571428571429,1,False,False,True,2
9085,1,144.9,0,0,1,0,0,26,11.75,12.8,1,False,True,False,1
9238,1,127.0,0,0,1,0,0,21,0.0,0.0,0,True,False,False,0
9500,1,118.0,0,0,1,0,0,18,12.328571428571427,12.328571428571427,1,False,False,True,2
9853,1,118.0,0,0,1,0,0,27,11.666666666666666,10.0,0,True,False,False,0
9070,1,126.4,0,0,1,0,1,20,13.25,12.727272727272728,1,False,False,True,2
9670,1,110.0,0,0,1,0,0,21,11.833333333333334,13.25,1,False,True,False,1
9556,1,124.4,0,0,1,0,1,18,13.3,15.125,1,False,False,True,2
9085,1,140.0,0,0,1,0,0,20,12.555555555555555,11.8,1,False,True,False,1
9773,1,129.4,0,0,1,0,0,18,12.833333333333334,12.166666666666666,1,False,False,True,2
9238,1,141.7,0,0,1,0,1,20,12.833333333333334,12.833333333333334,1,False,False,True,2
9085,1,132.1,0,0,1,0,1,19,12.666666666666666,13.0,1,False,False,True,2
9500,1,116.8,0,0,1,0,0,20,13.271428571428572,14.471428571428572,1,False,False,True,2
9991,0,135.0,0,0,1,0,1,20,12.4,12.833333333333334,1,False,False,True,2
9085,1,150.0,0,0,1,0,0,20,14.5,11.25,1,False,True,False,1
9238,1,116.0,0,1,1,0,0,19,0.0,0.0,0,True,False,False,0
9773,1,155.0,0,0,1,0,0,18,14.285714285714286,13.25,1,False,False,True,2
9085,1,127.0,0,0,1,0,0,18,12.333333333333334,12.6,1,False,False,True,2
9500,1,130.8,0,0,1,0,1,19,12.583333333333334,12.671428571428573,1,False,False,True,2
9500,1,121.8,0,0,1,0,0,19,13.731666666666667,13.771428571428572,0,True,False,False,0
9003,1,140.0,0,0,1,1,0,43,12.875,12.142857142857142,1,False,True,False,1
9070,1,148.5,0,0,1,1,0,47,14.625,13.4,0,True,False,False,0
9147,1,109.8,0,0,0,1,0,23,0.0,0.0,0,True,False,False,0
9238,1,119.7,0,1,1,0,1,19,12.666666666666666,12.666666666666666,1,False,False,True,2
9500,1,122.0,0,0,1,0,0,20,12.491666666666667,12.491666666666667,1,False,False,True,2
171,1,147.5,0,0,1,0,1,19,13.666666666666666,14.166666666666666,1,False,False,True,2
9085,1,150.8,0,0,1,0,0,19,16.0,14.5,1,False,False,True,2
9085,1,150.0,0,0,1,0,0,19,14.142857142857142,13.0,1,False,False,True,2
8014,0,131.5,0,1,1,0,1,39,11.833333333333334,13.75,1,False,False,True,2
9070,1,127.2,0,0,1,0,1,20,12.666666666666666,13.0,1,False,False,True,2
9070,1,111.0,0,0,1,0,0,21,12.5,12.666666666666666,1,False,False,True,2
9238,1,119.9,0,1,0,0,0,22,10.88888888888889,11.25,1,False,False,True,2
9773,1,133.7,0,0,1,0,0,19,13.0,0.0,0,True,False,False,0
9670,1,140.0,0,0,1,0,0,22,15.166666666666666,16.0,1,False,False,True,2
9853,1,113.9,0,0,1,0,1,19,12.666666666666666,12.0,1,False,False,True,2
171,1,120.7,0,1,1,1,0,18,0.0,0.0,0,True,False,False,0
9147,1,119.8,0,0,1,1,0,26,12.0,10.2,1,False,True,False,1
9991,0,121.8,0,0,0,1,0,36,0.0,0.0,0,True,False,False,0
171,1,117.7,0,1,1,1,1,20,0.0,0.0,1,False,False,True,2
9147,1,110.0,0,0,1,1,0,30,11.0,11.5,0,True,False,False,0
9003,1,134.4,0,0,1,1,0,24,15.714285714285714,15.9,0,True,False,False,0
9147,1,125.3,0,0,1,1,0,26,10.818181818181818,11.636363636363637,0,True,False,False,0
9147,1,119.1,0,0,0,1,0,19,12.0,0.0,0,True,False,False,0
9238,1,146.0,0,0,1,1,0,34,12.6,11.25,1,False,False,True,2
9130,1,130.0,0,0,1,1,0,33,13.0,14.0,1,False,True,False,1
9147,1,122.0,0,0,1,1,0,19,11.6,10.75,1,False,False,True,2
9119,1,118.1,0,1,0,1,0,26,10.0,11.0,0,True,False,False,0
9670,1,105.2,0,0,1,1,0,29,14.0,0.0,0,True,False,False,0
9119,1,123.3,0,0,1,1,1,19,12.6,12.5,0,True,False,False,0
171,1,124.8,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
9991,0,149.4,0,0,0,1,0,29,11.333333333333334,12.0,0,True,False,False,0
9254,1,108.5,0,0,1,1,0,21,12.666666666666666,11.4,1,False,False,True,2
9254,1,125.0,0,0,1,1,0,19,10.8,10.5,1,False,True,False,1
9500,1,101.0,0,0,1,1,0,20,12.87857142857143,11.85625,1,False,False,True,2
9085,1,112.9,0,0,1,1,0,18,0.0,0.0,0,True,False,False,0
9070,1,120.2,0,0,1,1,0,18,12.833333333333334,11.4,1,False,True,False,1
9147,1,111.6,0,1,1,1,1,21,12.6,12.833333333333334,1,False,True,False,1
9147,1,134.1,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0
9119,1,101.6,0,0,1,1,1,30,0.0,0.0,0,True,False,False,0
9670,1,111.9,0,0,1,1,0,19,14.166666666666666,14.0,1,False,False,True,2
9147,1,118.4,0,0,1,1,0,30,13.4,13.25,0,True,False,False,0
9147,1,127.1,0,0,1,1,1,22,11.2,11.25,1,False,False,True,2
171,1,120.5,0,0,1,1,0,22,0.0,0.0,1,False,False,True,2
9070,1,136.1,0,1,0,1,0,19,12.666666666666666,11.8,0,True,False,False,0
9670,1,124.0,0,0,1,1,0,21,12.333333333333334,11.25,0,True,False,False,0
9085,1,141.6,0,0,1,1,0,21,12.25,12.0,1,False,False,True,2
171,1,160.0,0,1,1,1,1,21,0.0,0.0,0,True,False,False,0
9147,1,110.0,0,0,1,1,0,27,10.75,10.333333333333334,0,True,False,False,0
33,1,100.0,0,0,1,1,0,32,0.0,0.0,0,True,False,False,0
9670,1,120.0,0,1,0,1,0,40,0.0,0.0,0,True,False,False,0
9147,1,124.8,0,0,1,1,0,20,14.333333333333334,12.5,1,False,True,False,1
9130,1,140.0,0,0,1,1,0,20,11.5,11.5,0,True,False,False,0
171,1,124.3,0,0,1,1,0,18,0.0,0.0,1,False,False,True,2
9147,1,118.9,0,0,1,1,0,21,10.5,0.0,0,True,False,False,0
9670,1,130.2,0,0,1,1,0,18,13.5,0.0,0,True,False,False,0
9003,1,120.0,0,0,1,1,0,19,11.0,0.0,1,False,True,False,1
9070,1,140.0,0,0,0,1,0,30,10.0,0.0,0,True,False,False,0
9003,1,130.0,0,0,1,1,0,29,0.0,0.0,0,True,False,False,0
9119,1,130.4,0,1,1,1,0,18,12.0,10.666666666666666,0,True,False,False,0
9670,1,116.1,0,0,1,1,1,18,12.25,12.2,0,True,False,False,0
9003,1,130.0,0,0,1,1,0,22,11.4,11.666666666666666,0,True,False,False,0
9991,0,124.3,0,0,0,1,0,27,0.0,0.0,0,True,False,False,0
9670,1,125.0,0,0,1,1,0,20,14.25,14.0,1,False,False,True,2
8014,0,110.0,0,0,1,1,0,42,14.454545454545457,14.2,1,False,False,True,2
9003,1,115.0,0,1,1,1,0,21,14.538461538461538,14.461538461538462,1,False,False,True,2
9500,1,129.6,1,0,1,1,0,23,12.733333333333334,11.95,1,False,False,True,2
9070,1,128.8,0,0,1,1,0,21,13.2,13.5,0,True,False,False,0
171,1,144.2,0,0,1,1,0,19,0.0,0.0,1,False,False,True,2
9238,1,134.0,0,0,1,1,1,40,12.333333333333334,12.75,0,True,False,False,0
9147,1,112.0,0,0,1,1,0,22,11.2,11.25,0,True,False,False,0
9500,1,128.8,0,0,1,1,0,19,13.2,13.2,1,False,False,True,2
9119,1,134.0,0,0,1,1,1,24,11.833333333333334,14.0,1,False,True,False,1
9254,1,125.0,0,0,1,1,0,21,11.333333333333334,11.5,1,False,True,False,1
9119,1,123.2,0,0,1,1,0,18,13.6,14.6,1,False,False,True,2
9119,1,118.4,0,0,1,1,0,18,0.0,11.5,0,True,False,False,0
9670,1,116.2,0,0,1,1,0,24,12.857142857142858,13.666666666666666,0,True,False,False,0
9119,1,123.0,0,0,1,1,1,28,14.333333333333334,12.428571428571429,1,False,True,False,1
9670,1,113.5,0,0,1,0,1,19,13.5,14.0,1,False,False,True,2
9085,1,125.0,0,0,1,0,0,28,14.428571428571429,15.6,1,False,True,False,1
9853,1,134.8,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0
171,1,149.9,0,0,0,0,0,19,0.0,0.0,1,False,False,True,2
9500,1,119.8,0,0,1,0,1,19,12.82875,12.82875,1,False,False,True,2
9130,1,125.0,0,0,1,0,0,21,0.0,13.75,1,False,False,True,2
9500,1,135.1,0,1,1,0,0,18,0.0,0.0,0,True,False,False,0
9070,1,138.3,0,0,1,0,0,19,14.666666666666666,13.166666666666666,1,False,False,True,2
9500,1,122.5,0,0,1,0,0,19,13.937142857142858,13.937142857142858,1,False,False,True,2
9070,1,148.0,0,0,1,0,0,20,14.7,14.583333333333334,1,False,False,True,2
9773,1,126.2,0,0,1,0,0,18,11.666666666666666,12.2,1,False,False,True,2
9500,1,129.8,0,0,1,0,0,20,14.85,14.85,1,False,False,True,2
9085,1,104.0,0,0,1,0,0,26,12.0,0.0,0,True,False,False,0
9500,1,126.7,0,0,1,0,0,18,13.6875,15.622222222222222,0,True,False,False,0
8014,0,120.0,0,0,1,0,0,58,12.4,11.6,1,False,False,True,2
9500,1,124.6,0,0,1,0,0,18,13.398,13.5425,1,False,False,True,2
9085,1,130.0,0,0,1,0,0,20,11.8,12.0,1,False,True,False,1
9991,0,127.3,0,0,1,0,0,20,0.0,0.0,0,True,False,False,0
9147,1,122.0,0,0,1,0,0,29,11.76923076923077,11.928571428571429,1,False,False,True,2
9238,1,125.1,0,1,0,0,0,27,0.0,0.0,0,True,False,False,0
9085,1,110.0,0,0,1,0,1,21,13.285714285714286,13.0,1,False,False,True,2
9238,1,129.8,0,0,1,0,1,20,11.666666666666666,11.166666666666666,1,False,False,True,2
9238,1,114.9,0,0,1,0,1,19,11.5,12.2,1,False,False,True,2
9500,1,125.6,0,0,1,0,1,22,13.081666666666669,13.15,1,False,False,True,2
9070,1,125.1,0,0,1,0,1,19,12.666666666666666,13.0,1,False,False,True,2
9773,1,115.7,0,1,0,0,0,19,11.333333333333334,0.0,0,True,False,False,0
9853,1,112.6,0,0,1,0,0,23,13.6,11.6,1,False,True,False,1
9773,1,127.2,0,0,1,0,1,18,13.166666666666666,13.2,0,True,False,False,0
9130,1,140.0,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0
9003,1,140.0,0,0,1,0,0,20,11.666666666666666,12.6,1,False,False,True,2
9238,1,120.4,0,0,1,0,1,19,13.5,13.428571428571429,1,False,False,True,2
9085,1,100.0,0,1,0,0,1,26,0.0,0.0,0,True,False,False,0
9238,1,113.5,0,0,1,0,1,18,13.166666666666666,14.142857142857142,1,False,False,True,2
9085,1,132.1,0,1,1,0,0,29,12.5,12.5,0,True,False,False,0
9003,1,160.0,0,0,0,0,0,20,13.375,13.0,1,False,False,True,2
9070,1,126.3,0,0,1,0,0,19,13.166666666666666,12.666666666666666,1,False,False,True,2
9085,1,160.0,0,0,1,0,0,23,13.4,13.5,1,False,True,False,1
9556,1,100.0,0,0,1,0,0,25,13.0,11.666666666666666,1,False,True,False,1
